attr,value
Leading_Current_Power_Factor,0.0987913486182926
Lagging_Current_Power_Factor,0.08049452977627514
Load_Type,0.08041834595054391
Usage_kWh,0.07534034299223662
WeekStatus,0.06742346725198956
Day_of_week,0.06545688684450268
Leading_Current_Reactive_Power_kVarh,0.059727151890595714
Lagging_Current_Reactive.Power_kVarh,0.044563665054856774
NSM,0.029864399200394035
CO2(tCO2),0.02368851103811037
