attr,value
Usage_kWh,0.0423846182206694
Load_Type,0.03821684167022786
Leading_Current_Power_Factor,0.02853841420874422
CO2(tCO2),0.028507307858290552
Day_of_week,0.02621042081937016
Lagging_Current_Reactive.Power_kVarh,0.02575626081670403
WeekStatus,0.022952128769665833
Lagging_Current_Power_Factor,0.020761507295629963
Leading_Current_Reactive_Power_kVarh,0.020110671190691643
NSM,0.018984519519390043
