lag,mean_abs_attr
0,0.0006283057
1,0.0005484548
2,0.00051520835
3,0.0005708456
4,0.00059796486
5,0.00058127334
6,0.00066525047
7,0.0006748007
8,0.00067648443
9,0.00086321076
10,0.0010566893
11,0.0012827403
12,0.001371967
13,0.0011894393
14,0.0011393767
15,0.0014391198
16,0.002319953
17,0.0029385833
18,0.0025687118
19,0.0025980992
20,0.0031510598
21,0.0034301342
22,0.0062483028
23,0.017562388
