attr,value
Lagging_Current_Power_Factor,0.10847062284789157
Day_of_week,0.10213409370319951
Load_Type,0.09955758944112389
Usage_kWh,0.09888438759980697
Leading_Current_Power_Factor,0.0783429270113508
Lagging_Current_Reactive.Power_kVarh,0.07250024499868343
NSM,0.0646479269722624
CO2(tCO2),0.03264445750498112
Leading_Current_Reactive_Power_kVarh,0.026206713313148142
WeekStatus,0.0023574879947635876
