attr,value
Usage_kWh,0.04097318932143237
Load_Type,0.03226273529374073
NSM,0.02812782373455605
Lagging_Current_Reactive.Power_kVarh,0.025994339988967153
Day_of_week,0.017147816816023214
WeekStatus,0.014000084528715573
Leading_Current_Reactive_Power_kVarh,0.01161679021505188
Lagging_Current_Power_Factor,0.007932270908983229
Leading_Current_Power_Factor,0.007690551476966658
CO2(tCO2),0.005084934744384499
