cutoff,rmse_kwh,mae_kwh,r2,wia
0.0,9.326755888215835,5.454793437190588,0.9119273804882638,0.9781574353640119
0.25,11.779108471562155,6.816022694013938,0.8595232225675744,0.9599604179136482
0.5,12.747116259994144,7.367113859318076,0.8354857252641917,0.9494779385720572
0.75,13.293402777902388,7.598972787821173,0.8210828296750117,0.941085450686761
