cutoff,rmse_kwh,mae_kwh,r2,wia
0.0,8.789670692940675,4.894749392666592,0.921797965221669,0.9794188632260037
0.25,9.872638326915085,5.731891683187969,0.9013404115996367,0.9718161852522464
0.5,11.848019032186915,6.750237750577136,0.8579097328608771,0.9553089539351608
0.75,11.758001891836162,7.087805972022151,0.8600606359556218,0.957628788793595
