attr,baseline_rmse,rmse_zero,rmse_noise,delta_zero,delta_noise
Usage_kWh,9.326755888215835,30.62003473319046,17.199071095568687,21.293278844974626,7.872315207352852
Day_of_week,9.326755888215835,9.463011433339474,9.342740622946136,0.1362555451236389,0.015984734730301042
