cutoff,rmse_kwh,mae_kwh,r2,wia
0.0,8.869470325441274,4.481978574344409,0.9204749041518729,0.9798101281921543
0.25,8.920544689898877,4.503478413030052,0.9195563852096859,0.9795603710818628
0.5,9.368769321973849,4.645063049739808,0.9112692968973215,0.9773115400723775
0.75,10.947404824775607,5.662687221647341,0.8788478327455466,0.9674436571671754
