attr,value
Usage_kWh,0.13134317029709386
hour_cos,0.06307378083080588
Day_of_week,0.042769108940159825
Lagging_Current_Power_Factor,0.028546101141602397
Lagging_Current_Reactive.Power_kVarh,0.022449326029548307
WeekStatus,0.01785954382328711
hour_sin,0.014530472500144173
Leading_Current_Power_Factor,0.014262500094296075
Load_Type,0.0025212956759191646
