attr,value
Usage_kWh,0.17173255984764926
WeekStatus,0.032565963905393305
hour_cos,0.020464281558793828
Load_Type,0.015611306801566319
Leading_Current_Power_Factor,0.014971192869120596
Lagging_Current_Power_Factor,0.01382451553865611
Day_of_week,0.010267718273379849
Lagging_Current_Reactive.Power_kVarh,0.006856306781621849
hour_sin,0.00679056565354922
