cutoff,rmse_kwh,mae_kwh,r2,wia
0.0,9.466494038763004,5.4385292527322555,0.8991606560713981,0.9731351178719081
0.25,9.466492522281865,5.438528332891185,0.8991606883792304,0.9731351282675367
0.5,9.4666270801191,5.4386494208744445,0.8991578216752042,0.9731344583487148
0.75,9.444645464560153,5.424826446865272,0.8996255913266821,0.9732561495909781
