attr,baseline_rmse,rmse_zero,rmse_noise,delta_zero,delta_noise
Day_of_week,9.57143389085318,9.63432994631852,9.590606965208405,0.06289605546533927,0.01917307435522453
Usage_kWh,9.57143389085318,21.344956398152085,12.003370983903716,11.773522507298905,2.4319370930505357
