cutoff,rmse_kwh,mae_kwh,r2,wia
0.0,10.400653654516242,6.043515902094148,0.8782769155321611,0.9666656564382041
0.25,12.398392661198034,7.907597659538298,0.8270253530254952,0.9486751461094943
0.5,12.398632747331389,7.908258400810082,0.8270186538964414,0.9486705948795556
0.75,12.391232241999289,7.899343930842174,0.8272250907434725,0.9487394369063811
