cutoff,rmse_kwh,mae_kwh,r2,wia
0.0,9.051275512277744,5.285299075493047,0.9078126673711119,0.9758163023035015
0.25,9.051276695636187,5.285298941703929,0.9078126432660749,0.975816295104639
0.5,9.051288000799758,5.285173806027421,0.9078124129794904,0.9758167750133803
0.75,9.024130859523552,5.2535356199417,0.9083647753712694,0.975996040208798
