attr,value
Usage_kWh,0.05212536230807928
Load_Type,0.04057682284203161
NSM,0.036389406407105945
Leading_Current_Power_Factor,0.03495894854007976
Day_of_week,0.029789594742202087
Leading_Current_Reactive_Power_kVarh,0.020712213010517393
Lagging_Current_Reactive.Power_kVarh,0.02032153094136236
WeekStatus,0.013046655120211416
Lagging_Current_Power_Factor,0.011677380901583276
CO2(tCO2),0.007483208887079582
