attr,value
Lagging_Current_Power_Factor,50931437462740.5
Lagging_Current_Reactive.Power_kVarh,50931437462740.47
Usage_kWh,0.08482185294184652
Load_Type,0.07366338146002516
Day_of_week,0.056682722670060706
CO2(tCO2),0.05152735577124376
Leading_Current_Power_Factor,0.05073755224261965
Leading_Current_Reactive_Power_kVarh,0.03855467980144122
NSM,0.037763581549943914
WeekStatus,0.024846201055303756
