attr,value
WeekStatus,0.5776299982926887
Leading_Current_Power_Factor,0.5654425712545049
hour_sin,0.5444626332348123
Lagging_Current_Reactive.Power_kVarh,0.527885350200046
Day_of_week,0.519542677711234
Lagging_Current_Power_Factor,0.5065403182523546
Usage_kWh,0.5038308568919925
Load_Type,0.4741968943902729
hour_cos,0.4736417663553292
