attr,val
Leading_Current_Reactive_Power_kVarh,0.13233720881555844
Usage_kWh,0.09523576733842497
Lagging_Current_Reactive.Power_kVarh,0.08546890920884906
Day_of_week,0.0846309510498411
Leading_Current_Power_Factor,0.07444072462912378
Load_Type,0.06372840346681433
NSM,0.0592177754841588
CO2(tCO2),0.0498911970482676
Lagging_Current_Power_Factor,0.043983172001181556
WeekStatus,0.014566392504649384
