attr,val
Usage_kWh,0.07579298923126455
Load_Type,0.03511384588873611
Leading_Current_Power_Factor,0.033878120672726365
NSM,0.03312948290662402
Leading_Current_Reactive_Power_kVarh,0.027009122562459728
Lagging_Current_Power_Factor,0.021912337201939656
Lagging_Current_Reactive.Power_kVarh,0.015361080285646485
Day_of_week,0.014282967806556279
CO2(tCO2),0.007815142888543312
WeekStatus,0.006000788424191174
