attr,val
Day_of_week,0.0967087254197628
Load_Type,0.08971447831961696
Lagging_Current_Reactive.Power_kVarh,0.0752890442016024
Lagging_Current_Power_Factor,0.07332987895623011
CO2(tCO2),0.0623391475647538
WeekStatus,0.06017182339101087
Usage_kWh,0.04824566946956062
Leading_Current_Reactive_Power_kVarh,0.043921794343487745
NSM,0.04308525393813548
Leading_Current_Power_Factor,0.018087857896746655
