attr,value
hour_sin,0.08021847137397636
Lagging_Current_Power_Factor,0.0549422297276282
Leading_Current_Power_Factor,0.04808554824645089
Lagging_Current_Reactive.Power_kVarh,0.03947861485704783
Usage_kWh,0.031184032208862764
hour_cos,0.02337228003822698
WeekStatus,0.021019810777571472
Day_of_week,0.019725366022926648
Load_Type,0.018755092368633552
