attr,value
Usage_kWh,0.05496544222642383
Lagging_Current_Power_Factor,0.03288063921471107
Leading_Current_Reactive_Power_kVarh,0.027554819579345732
Leading_Current_Power_Factor,0.025645824005476683
NSM,0.023158296031725055
Day_of_week,0.021434306705753907
CO2(tCO2),0.014919763133519441
WeekStatus,0.013513296213887993
Load_Type,0.013179139382504625
Lagging_Current_Reactive.Power_kVarh,0.012354473902409407
