step,mean_abs_attr
0,4.4897574e-29
1,4.3611703e-29
2,6.25793e-29
3,7.1885696e-29
4,7.0121195e-29
5,6.20082e-29
6,7.773719e-29
7,1.0443114e-28
8,8.380276e-29
9,9.17163e-29
10,1.0897823e-28
11,1.438084e-28
12,1.1392002e-28
13,1.258217e-28
14,1.3998226e-28
15,1.7465367e-28
16,1.2273717e-28
17,1.6787651e-28
18,2.0529392e-28
19,2.534149e-28
20,1.700828e-28
21,2.5778577e-28
22,3.327862e-28
23,3.4129797e-28
24,2.7491752e-28
25,3.7036466e-28
26,4.8053502e-28
27,4.599015e-28
28,4.5266725e-28
29,5.220265e-28
30,7.1852426e-28
31,6.0594725e-28
32,6.6907384e-28
33,7.595595e-28
34,1.0119589e-27
35,6.948975e-28
36,9.013289e-28
37,1.0040213e-27
38,1.1532206e-27
39,8.494495e-28
40,1.1476583e-27
41,1.4077736e-27
42,1.5614964e-27
43,1.25877125e-27
44,1.711584e-27
45,2.2717407e-27
46,2.1194753e-27
47,2.0257235e-27
48,2.4001205e-27
49,3.2692572e-27
50,2.676585e-27
51,3.164063e-27
52,3.4539816e-27
53,4.6642414e-27
54,3.4639183e-27
55,4.5771455e-27
56,5.4262926e-27
57,6.485341e-27
58,4.51156e-27
59,6.3438314e-27
60,7.8641105e-27
61,8.159556e-27
62,6.4211267e-27
63,8.012585e-27
64,1.08816914e-26
65,1.029541e-26
66,9.543957e-27
67,1.11390834e-26
68,1.5882149e-26
69,1.3565377e-26
70,1.4514535e-26
71,1.6509965e-26
72,2.3080586e-26
73,1.8010725e-26
74,2.1628708e-26
75,2.5008656e-26
76,3.2220377e-26
77,2.3548883e-26
78,3.062569e-26
79,3.8738204e-26
80,4.2186136e-26
81,3.3287474e-26
82,4.2472065e-26
83,5.2908587e-26
84,4.9683982e-26
85,4.6601064e-26
86,5.31488e-26
87,6.821519e-26
88,5.7901626e-26
89,6.713174e-26
90,8.029452e-26
91,1.00577855e-25
92,7.45011e-26
