step,mean_abs_attr
0,7.062072e-12
1,4.6829073e-12
2,4.2931375e-12
3,5.3930523e-12
4,6.2089014e-12
5,6.854275e-12
6,6.9902946e-12
7,7.6236665e-12
8,9.066584e-12
9,1.0519137e-11
10,1.1822168e-11
11,1.2934551e-11
12,1.3719576e-11
13,1.418702e-11
14,1.4290282e-11
15,1.3754481e-11
16,1.3038332e-11
17,1.2427166e-11
18,1.1454617e-11
19,1.003101e-11
20,9.34435e-12
21,1.0292655e-11
22,1.2769341e-11
23,1.5662523e-11
24,1.9199548e-11
25,2.2735187e-11
26,2.6007436e-11
27,2.8018107e-11
28,2.905685e-11
29,2.8954747e-11
30,2.7576785e-11
31,2.624887e-11
32,2.3929383e-11
33,2.1938703e-11
34,2.1270265e-11
35,2.2586655e-11
36,2.5608588e-11
37,3.0561657e-11
38,3.7285015e-11
39,4.3240227e-11
40,4.9778116e-11
41,5.5245204e-11
42,5.856597e-11
43,6.074464e-11
44,5.930989e-11
45,5.7502884e-11
46,5.5021914e-11
47,5.1626613e-11
48,4.84139e-11
49,4.6385486e-11
50,4.5840304e-11
51,4.6333926e-11
52,5.0819838e-11
53,6.2868925e-11
54,7.483656e-11
55,8.750638e-11
56,9.914031e-11
57,1.0833329e-10
58,1.11793005e-10
59,1.1558811e-10
60,1.15474366e-10
61,1.1381336e-10
62,1.1135657e-10
63,1.0401056e-10
64,9.776263e-11
65,9.927331e-11
66,1.1594627e-10
67,1.4762788e-10
68,1.7829435e-10
69,2.0920302e-10
70,2.4223767e-10
71,2.667746e-10
72,2.8951186e-10
73,3.0023173e-10
74,3.0399502e-10
75,2.9632646e-10
76,2.8301683e-10
77,2.6238675e-10
78,2.4444297e-10
79,2.224491e-10
80,2.1057142e-10
81,2.251763e-10
82,2.744198e-10
83,3.376849e-10
84,4.0667447e-10
85,4.786303e-10
86,5.4358035e-10
87,5.7637706e-10
88,5.967081e-10
89,5.986719e-10
90,5.8372585e-10
91,5.827286e-10
92,5.6171534e-10
93,5.4638105e-10
94,5.379917e-10
95,5.332338e-10
96,5.719026e-10
97,6.8492734e-10
98,8.150707e-10
99,9.1967234e-10
100,1.0248876e-09
101,1.1333378e-09
102,1.1931971e-09
103,1.1977137e-09
104,1.1646227e-09
105,1.1433101e-09
106,1.1268374e-09
107,1.1552324e-09
108,1.1853689e-09
109,1.2248049e-09
110,1.2965307e-09
111,1.4971013e-09
112,1.7794457e-09
113,2.069614e-09
114,2.3520288e-09
115,2.6384348e-09
116,2.850041e-09
117,2.9564569e-09
118,2.9462341e-09
119,2.8466762e-09
120,2.7995988e-09
121,2.7513378e-09
122,2.5974927e-09
123,2.6390488e-09
124,2.7488736e-09
125,2.9046636e-09
126,3.2054548e-09
127,3.7339665e-09
128,4.2734998e-09
129,4.963717e-09
130,5.6521943e-09
131,6.184419e-09
132,6.4978445e-09
133,6.5187757e-09
134,6.43727e-09
135,6.1988645e-09
136,5.952428e-09
137,5.6041e-09
138,5.3194613e-09
139,5.3142375e-09
140,5.4696834e-09
141,6.291998e-09
142,7.661806e-09
143,8.841509e-09
144,1.0406718e-08
145,1.1404424e-08
146,1.2184421e-08
147,1.2361109e-08
148,1.2690682e-08
149,1.2420953e-08
150,1.18301475e-08
151,1.1060857e-08
152,1.0140725e-08
153,9.390816e-09
154,9.578973e-09
155,1.0453261e-08
156,1.2943834e-08
157,1.5530578e-08
158,1.8926944e-08
159,2.2489386e-08
160,2.6684777e-08
161,2.892475e-08
162,3.0456825e-08
163,3.0747817e-08
164,2.9079533e-08
165,2.778312e-08
166,2.5417046e-08
167,2.3756687e-08
168,2.247841e-08
169,2.1917979e-08
170,2.1742125e-08
171,2.393013e-08
172,3.079379e-08
173,3.8242884e-08
174,4.5075932e-08
175,5.0980645e-08
176,5.564713e-08
177,5.7755493e-08
178,5.898567e-08
179,5.9325345e-08
180,5.8003298e-08
181,5.595473e-08
182,5.3092965e-08
183,4.9428245e-08
184,4.780148e-08
185,5.016563e-08
186,5.974301e-08
187,7.46449e-08
188,9.230446e-08
189,1.09889996e-07
190,1.2390673e-07
191,1.3519795e-07
192,1.4039998e-07
193,1.4294912e-07
194,1.4205382e-07
195,1.4055816e-07
196,1.3355645e-07
197,1.249613e-07
198,1.1987893e-07
199,1.2044337e-07
200,1.2225573e-07
201,1.3871843e-07
202,1.7282582e-07
203,2.095112e-07
204,2.4953525e-07
205,2.9255713e-07
206,3.2795748e-07
207,3.56856e-07
208,3.7290494e-07
209,3.707052e-07
210,3.5730358e-07
211,3.410446e-07
212,3.1729735e-07
213,2.9550498e-07
214,2.8572236e-07
215,2.926021e-07
216,3.2282736e-07
217,3.7521025e-07
218,4.460024e-07
219,5.2423627e-07
220,6.22144e-07
221,7.137238e-07
222,7.642731e-07
223,7.808165e-07
224,7.761461e-07
225,7.704065e-07
226,7.52916e-07
227,7.159071e-07
228,6.703939e-07
229,6.3929207e-07
230,6.5879624e-07
231,7.146139e-07
232,8.454891e-07
233,1.040562e-06
234,1.2766498e-06
235,1.5979922e-06
236,1.8342198e-06
237,1.9934246e-06
238,2.078171e-06
239,2.1010692e-06
240,2.0458858e-06
241,1.9338393e-06
242,1.90515e-06
243,1.8131362e-06
244,1.7182563e-06
245,1.7186445e-06
246,1.7695829e-06
247,1.9799347e-06
248,2.2965146e-06
249,2.7795384e-06
250,3.360521e-06
251,3.841878e-06
252,4.3638815e-06
253,4.5004604e-06
254,4.3730993e-06
255,4.257663e-06
256,4.2933652e-06
257,4.2196943e-06
258,4.1192166e-06
259,4.019152e-06
260,4.0817104e-06
261,4.2141924e-06
262,4.9834343e-06
263,5.93759e-06
264,6.8772424e-06
265,7.717261e-06
266,8.427381e-06
267,9.042805e-06
268,9.5361775e-06
269,9.562237e-06
270,9.337718e-06
271,9.480482e-06
272,9.782604e-06
273,1.0584945e-05
274,1.1968705e-05
275,1.3078528e-05
276,1.526895e-05
277,1.7934504e-05
278,2.094817e-05
279,2.4217143e-05
