step,mean_abs_attr
0,0.00036041223
1,0.00042313835
2,0.00053150783
3,0.00062759814
4,0.00060875353
5,0.00049881166
6,0.00036660428
7,0.00029870548
8,0.00036869274
9,0.00045341247
10,0.0004985458
11,0.00050619914
12,0.0005378787
13,0.00059389917
14,0.0005953418
15,0.00055793894
16,0.000595696
17,0.00072137313
18,0.00080946914
19,0.00082601124
20,0.0008256378
21,0.0008667888
22,0.00093959924
23,0.0010123254
24,0.001020642
25,0.0009837414
26,0.00096626265
27,0.00092703104
28,0.0009607575
29,0.0009225359
30,0.00096720346
31,0.0011005548
32,0.0012324419
33,0.0012811052
34,0.0013139963
35,0.0011695793
36,0.0011369346
37,0.0013595724
38,0.0013624139
39,0.0011718229
40,0.0009418988
41,0.0008124391
42,0.000714637
43,0.00091180234
44,0.0010049699
45,0.0021712393
46,0.0055409586
47,0.01569166
