attr,value
Load_Type,0.5627757227451089
hour_sin,0.56072999450835
Usage_kWh,0.555594304793666
Lagging_Current_Reactive.Power_kVarh,0.5554262002144974
Leading_Current_Power_Factor,0.5515045931257733
WeekStatus,0.5477439497306417
Lagging_Current_Power_Factor,0.5476678082522334
hour_cos,0.5407608933043901
Day_of_week,0.5361167379345753
