step,mean_abs_attr
0,0.0030773296
1,0.0038190424
2,0.0030243492
3,0.0007528616
4,0.00056007836
5,0.0003920942
6,0.0002561882
7,0.00017854359
8,0.00014445728
9,0.000111868794
10,9.1114605e-05
11,6.601375e-05
12,4.7798392e-05
13,4.119583e-05
14,3.9131184e-05
15,4.2276795e-05
16,4.1214702e-05
17,3.829834e-05
18,3.233715e-05
19,2.7259932e-05
20,2.3477161e-05
21,1.9000146e-05
22,1.48753315e-05
23,1.1349727e-05
24,8.760906e-06
25,6.6661696e-06
26,4.799148e-06
27,3.9187976e-06
28,3.4239463e-06
29,2.9226233e-06
30,2.6083549e-06
31,2.1816788e-06
32,1.7933016e-06
33,1.4342038e-06
34,1.1255956e-06
35,8.545743e-07
36,6.2795993e-07
37,4.4385365e-07
38,3.662953e-07
39,3.326817e-07
40,3.2920585e-07
41,2.995517e-07
42,2.56588e-07
43,2.211066e-07
44,2.0329325e-07
45,1.9276847e-07
46,1.8087226e-07
47,1.751122e-07
48,1.8568474e-07
49,1.8102874e-07
50,1.9190006e-07
51,2.0007644e-07
52,1.9336255e-07
53,1.5982468e-07
54,9.277838e-08
55,1.400503e-07
56,1.8219302e-07
57,2.0724687e-07
58,2.2415918e-07
59,1.9882916e-07
60,1.3670845e-07
61,1.8779862e-07
62,2.7906265e-07
63,3.8369484e-07
64,4.3676405e-07
65,4.3678898e-07
66,3.5759564e-07
67,4.138219e-07
68,4.8092323e-07
69,5.475737e-07
70,6.254858e-07
71,6.6350754e-07
72,5.992214e-07
73,5.1314794e-07
74,6.500228e-07
75,8.223501e-07
76,9.089942e-07
77,9.710011e-07
78,7.91409e-07
79,4.9216254e-07
80,7.4777216e-07
81,1.1434004e-06
82,1.4383887e-06
83,1.5198841e-06
84,1.4560374e-06
85,1.2693114e-06
86,1.6657123e-06
87,2.129364e-06
88,2.5716377e-06
89,2.932968e-06
90,3.015959e-06
91,2.7247736e-06
92,2.6894454e-06
93,3.3086417e-06
94,3.7839077e-06
95,4.207837e-06
96,4.180438e-06
97,3.753445e-06
98,3.0281806e-06
99,3.2926011e-06
100,4.833823e-06
101,5.809731e-06
102,5.860705e-06
103,5.3319413e-06
104,5.3149784e-06
105,7.3439055e-06
106,1.017947e-05
107,1.2751839e-05
108,1.4411341e-05
109,1.4528281e-05
110,1.3789786e-05
111,1.5261638e-05
112,1.8451072e-05
113,2.0676454e-05
114,2.2885359e-05
115,2.3735061e-05
116,2.1789036e-05
117,1.7533652e-05
118,1.661231e-05
119,2.3591998e-05
120,3.0032901e-05
121,3.296599e-05
122,3.2334374e-05
123,2.9822328e-05
124,3.470746e-05
125,4.890766e-05
126,6.199577e-05
127,6.8110436e-05
128,6.5442706e-05
129,6.305317e-05
130,7.089826e-05
131,7.572543e-05
132,8.3268846e-05
133,9.79888e-05
134,0.00010886837
135,0.0001167701
136,0.00011500013
137,0.0001382361
138,0.00016915974
139,0.00018914524
140,0.00019504387
141,0.00017926551
142,0.00014505148
143,0.00015170572
144,0.00020394153
145,0.00027365464
146,0.0003231776
147,0.00033869586
148,0.00033041707
149,0.00033197054
150,0.0004139596
151,0.00053958205
152,0.0006794102
153,0.00076557876
154,0.00078391854
155,0.00073785207
156,0.00080586935
157,0.00085598027
158,0.00077448797
159,0.0007370938
160,0.00085675606
161,0.0008760647
162,0.00122512
163,0.0020922816
164,0.002752542
165,0.002278912
166,0.003819852
167,0.017123874
