step,mean_abs_attr
0,0.0038570024
1,0.0030081836
2,0.0024504932
3,0.0012809309
4,0.0008298725
5,0.00057368807
6,0.0004209703
7,0.00036766857
8,0.00035015517
9,0.00033402047
10,0.00031776447
11,0.00029740456
12,0.0002752137
13,0.0002634987
14,0.00025408022
15,0.00024895841
16,0.00025638097
17,0.0002639148
18,0.00026201276
19,0.00025617908
20,0.00023527823
21,0.00020921664
22,0.00017425328
23,0.00015557051
24,0.00013836789
25,0.00013686615
26,0.0001307223
27,0.00012143501
28,0.00011061041
29,0.000104560364
30,0.000105876396
31,0.00010476288
32,9.679045e-05
33,9.4847375e-05
34,8.94623e-05
35,8.8369336e-05
36,8.285736e-05
37,8.301893e-05
38,8.028565e-05
39,7.930961e-05
40,7.8268626e-05
41,7.71098e-05
42,7.383747e-05
43,6.8745845e-05
44,6.3482556e-05
45,6.0719525e-05
46,5.9232705e-05
47,6.0961487e-05
48,5.615067e-05
49,5.0700466e-05
50,3.9760347e-05
51,3.246836e-05
52,2.862809e-05
53,2.75609e-05
54,2.7147587e-05
55,2.5683155e-05
56,2.4004967e-05
57,2.1669313e-05
58,2.0121248e-05
59,2.1428757e-05
60,2.0455192e-05
61,2.0196954e-05
62,2.1626134e-05
63,2.3023244e-05
64,2.3543153e-05
65,2.4065183e-05
66,2.2420247e-05
67,2.0739197e-05
68,1.9849032e-05
69,1.7476314e-05
70,1.5827052e-05
71,1.42194785e-05
72,1.39322465e-05
73,1.4397988e-05
74,1.3839996e-05
75,1.4420957e-05
76,1.4478435e-05
77,1.4270461e-05
78,1.3848829e-05
79,1.2994597e-05
80,1.2213675e-05
81,1.0371444e-05
82,9.327759e-06
83,8.383754e-06
84,7.636041e-06
85,7.191652e-06
86,7.1276218e-06
87,7.3986803e-06
88,7.844794e-06
89,8.17181e-06
90,8.3142095e-06
91,8.372777e-06
92,8.3059995e-06
93,7.815487e-06
94,7.0281785e-06
95,6.458041e-06
96,5.7515617e-06
97,5.149547e-06
98,4.8021525e-06
99,4.5634474e-06
100,4.448448e-06
101,4.4550497e-06
102,4.470075e-06
103,4.341872e-06
104,4.268353e-06
105,4.2911042e-06
106,4.3022887e-06
107,4.304887e-06
108,4.1425897e-06
109,3.863942e-06
110,3.4780599e-06
111,3.139487e-06
112,2.8948054e-06
113,2.733525e-06
114,2.5757329e-06
115,2.5292488e-06
116,2.4673113e-06
117,2.394482e-06
118,2.377876e-06
119,2.4378264e-06
120,2.448533e-06
121,2.406247e-06
122,2.3247837e-06
123,2.211939e-06
124,2.039636e-06
125,1.8260347e-06
126,1.6322468e-06
127,1.5303792e-06
128,1.4582133e-06
129,1.4244791e-06
130,1.3872543e-06
131,1.3147169e-06
132,1.2348828e-06
133,1.1739347e-06
134,1.1747164e-06
135,1.2289711e-06
136,1.2572837e-06
137,1.2672267e-06
138,1.2560761e-06
139,1.2112515e-06
140,1.1337544e-06
141,1.0197981e-06
142,9.181401e-07
143,7.986474e-07
144,7.0972305e-07
145,6.537298e-07
146,5.899859e-07
147,5.5687354e-07
148,5.58421e-07
149,5.7543156e-07
150,6.205364e-07
151,6.5184065e-07
152,6.736942e-07
153,6.877929e-07
154,6.786854e-07
155,6.4801736e-07
156,5.9642423e-07
157,5.473846e-07
158,5.083279e-07
159,4.7628959e-07
160,4.3801143e-07
161,4.0887366e-07
162,3.9172187e-07
163,3.9159505e-07
164,4.1228964e-07
165,4.3512324e-07
166,4.5344154e-07
167,4.7206532e-07
168,4.6503865e-07
169,4.4340896e-07
170,4.074656e-07
171,3.552861e-07
172,3.157752e-07
173,2.7963262e-07
174,2.502048e-07
175,2.3542108e-07
176,2.3140024e-07
177,2.2447209e-07
178,2.2223765e-07
179,2.3125861e-07
180,2.476956e-07
181,2.6593437e-07
182,2.778908e-07
183,2.8530502e-07
184,2.8477976e-07
185,2.7964302e-07
186,2.6733642e-07
187,2.4360276e-07
188,2.1961455e-07
189,1.90345e-07
190,1.7441609e-07
191,1.6028685e-07
192,1.5365087e-07
193,1.481715e-07
194,1.4764348e-07
195,1.5596827e-07
196,1.658065e-07
197,1.7838018e-07
198,1.8926745e-07
199,1.9638148e-07
200,1.9426798e-07
201,1.8725066e-07
202,1.754871e-07
203,1.636964e-07
204,1.5446007e-07
205,1.5075312e-07
206,1.495846e-07
207,1.5e-07
208,1.5421745e-07
209,1.5576963e-07
210,1.5523659e-07
211,1.6273455e-07
212,1.828167e-07
213,2.1222313e-07
214,2.415929e-07
215,2.7419705e-07
216,2.8868334e-07
217,2.9030804e-07
218,2.8100953e-07
219,2.5760932e-07
220,2.2999666e-07
221,2.1086885e-07
222,2.0363646e-07
223,2.2627378e-07
224,2.552581e-07
225,3.0011418e-07
226,3.5669422e-07
227,3.9705998e-07
228,4.3309046e-07
229,4.651425e-07
230,4.846519e-07
231,5.2253273e-07
232,5.8011614e-07
233,6.243218e-07
234,6.5340413e-07
235,6.6338987e-07
236,6.53934e-07
237,6.3144705e-07
238,6.3782534e-07
239,6.722779e-07
240,7.2467606e-07
241,7.7549237e-07
242,9.269288e-07
243,1.0757897e-06
244,1.2028797e-06
245,1.3460493e-06
246,1.4825035e-06
247,1.5668941e-06
248,1.5903076e-06
249,1.5693109e-06
250,1.5027325e-06
251,1.4251339e-06
252,1.40747e-06
253,1.4758496e-06
254,1.6642556e-06
255,1.9448125e-06
256,2.2868646e-06
257,2.5637796e-06
258,2.8328482e-06
259,3.0719518e-06
260,3.3409028e-06
261,3.5689056e-06
262,3.890796e-06
263,4.1712133e-06
264,4.203178e-06
265,4.1000994e-06
266,3.889834e-06
267,3.7340528e-06
268,3.6873716e-06
269,3.7815735e-06
270,4.342173e-06
271,5.428801e-06
272,6.69586e-06
273,8.01749e-06
274,8.988169e-06
275,9.847735e-06
276,1.0803915e-05
277,1.2358845e-05
278,1.418273e-05
279,1.5933154e-05
280,1.7031025e-05
281,1.7466513e-05
282,1.7513798e-05
283,1.8190523e-05
284,2.016755e-05
285,2.2316144e-05
286,2.5548821e-05
287,2.9893057e-05
288,3.415432e-05
289,3.8069567e-05
290,4.3074047e-05
291,5.0177576e-05
292,5.7731435e-05
293,6.448636e-05
294,6.950264e-05
295,7.2824456e-05
296,7.468887e-05
297,8.078966e-05
298,9.105774e-05
299,0.00010595273
300,0.0001288451
301,0.00014935926
302,0.00016477522
303,0.00017561993
304,0.00018303924
305,0.00020352511
306,0.00023309914
307,0.00026895496
308,0.00030766087
309,0.0003239888
310,0.00033645882
311,0.00035043355
312,0.00038031413
313,0.00040409784
314,0.00041257363
315,0.00042457422
316,0.00044778836
317,0.000543068
318,0.0006422207
319,0.00070779736
320,0.00084463554
321,0.0009525517
322,0.0009960948
323,0.0009707774
324,0.0009521896
325,0.0010889847
326,0.0011725741
327,0.0011673579
328,0.0015538398
329,0.002020476
330,0.0024351797
331,0.0032729048
332,0.00517223
333,0.005411028
334,0.006351401
335,0.01675468
