step,mean_abs_attr
0,0.0010621458
1,0.0013250895
2,0.0011566086
3,0.00064188393
4,0.0009121454
5,0.0011882349
6,0.0010594091
7,0.0007120248
8,0.00060423475
9,0.0007595156
10,0.0007025248
11,0.0004827593
12,0.00035476053
13,0.00041057853
14,0.00042340564
15,0.000318857
16,0.0002748528
17,0.00032193834
18,0.00037341964
19,0.00035644916
20,0.00032665028
21,0.00032078038
22,0.000349086
23,0.0004187677
24,0.00053349684
25,0.0006542761
26,0.0007357022
27,0.0009198404
28,0.0012026841
29,0.0012072562
30,0.001058377
31,0.0014922445
32,0.002116494
33,0.0022186583
34,0.003941127
35,0.019044694
