attr,value
Usage_kWh,0.07937681957169208
Load_Type,0.028514971725759578
Lagging_Current_Reactive.Power_kVarh,0.02804896984452307
WeekStatus,0.022031752317108123
hour_cos,0.019338965089079084
Day_of_week,0.016415119314884867
Lagging_Current_Power_Factor,0.01614825364826342
hour_sin,0.015693470086178257
Leading_Current_Power_Factor,0.013240454139829638
