attr,value
Load_Type,0.0540481390789977
Usage_kWh,0.05041048441132169
hour_cos,0.042164664984543986
Lagging_Current_Power_Factor,0.04021738016806825
Day_of_week,0.019827297452013355
hour_sin,0.018194652412774705
Leading_Current_Power_Factor,0.017310166630680197
Lagging_Current_Reactive.Power_kVarh,0.01619994202948095
WeekStatus,0.012447377130803221
