attr,value
hour_cos,0.1450512344084916
Leading_Current_Power_Factor,0.11815599960682203
hour_sin,0.11673655864572088
Usage_kWh,0.11231976753877888
Lagging_Current_Reactive.Power_kVarh,0.09535281789626798
Load_Type,0.09477547324237336
Lagging_Current_Power_Factor,0.09462194062016402
Day_of_week,0.08639113666818948
WeekStatus,0.07274199322958315
