attr,value
hour_cos,0.5369861454361269
WeekStatus,0.5042155746872803
Leading_Current_Power_Factor,0.5041679911803694
Day_of_week,0.5020125869302501
Load_Type,0.4824404486221018
hour_sin,0.479550628833911
Lagging_Current_Reactive.Power_kVarh,0.4763125187089555
Usage_kWh,0.46575266190963827
Lagging_Current_Power_Factor,0.4508175029258002
