attr,val
Usage_kWh,0.13557649307844422
Lagging_Current_Reactive.Power_kVarh,0.08990208398429425
Load_Type,0.0789947094986308
NSM,0.07540532488333591
Leading_Current_Reactive_Power_kVarh,0.07402978240612393
Leading_Current_Power_Factor,0.07199938393692207
Lagging_Current_Power_Factor,0.05511343558673237
Day_of_week,0.037731076168809156
WeekStatus,0.03206733516491202
CO2(tCO2),0.025075491460231112
