attr,val
Lagging_Current_Reactive.Power_kVarh,0.07838275489132662
Day_of_week,0.07340351020909991
Leading_Current_Power_Factor,0.0621714427053601
NSM,0.05900735404554429
Usage_kWh,0.05195002306892439
CO2(tCO2),0.050860147731353215
Lagging_Current_Power_Factor,0.046603965483967696
Load_Type,0.04548199118406534
Leading_Current_Reactive_Power_kVarh,0.04293020076470246
WeekStatus,0.015556607382077911
