attr,value
hour_sin,0.03698531737128647
Lagging_Current_Reactive.Power_kVarh,0.03669090735227393
Usage_kWh,0.027863153636928057
Load_Type,0.024728709312744332
Leading_Current_Power_Factor,0.02128964562870221
Lagging_Current_Power_Factor,0.01898989154213575
hour_cos,0.01542567717582416
Day_of_week,0.0106430493051699
WeekStatus,0.0026916023019323636
