attr,value
Load_Type,0.5255335233808236
WeekStatus,0.4858785338592103
Day_of_week,0.4723364323218962
hour_cos,0.46961484703328243
Lagging_Current_Power_Factor,0.4679260889954275
Usage_kWh,0.46635183344477626
hour_sin,0.46266012771018017
Leading_Current_Power_Factor,0.46202251564259333
Lagging_Current_Reactive.Power_kVarh,0.4569314091318376
