attr,baseline_rmse,rmse_zero,delta
Lagging_Current_Power_Factor,9.048687968393734,10.561632286507567,1.5129443181138331
Lagging_Current_Reactive.Power_kVarh,9.048687968393734,9.97180291438418,0.9231149459904451
