attr,baseline_rmse,rmse_zero,delta
Lagging_Current_Reactive.Power_kVarh,10.897388047059227,11.373600586933946,0.47621253987471945
Lagging_Current_Power_Factor,10.897388047059227,10.949632929189404,0.05224488213017686
