step,mean_abs_attr
0,0.0039357296
1,0.0034741976
2,0.0016758554
3,0.00094694213
4,0.00062471663
5,0.00048612352
6,0.0004551407
7,0.00034198698
8,0.0002462211
9,0.00016318346
10,0.0001454399
11,0.00013377672
12,0.00010962102
13,8.1721875e-05
14,5.4413587e-05
15,3.3408352e-05
16,2.273858e-05
17,1.8412278e-05
18,1.5598993e-05
19,1.2610517e-05
20,9.903336e-06
21,7.6192823e-06
22,5.938752e-06
23,4.736725e-06
24,3.8285143e-06
25,3.1169554e-06
26,2.3654782e-06
27,1.7312219e-06
28,1.3041542e-06
29,1.1436692e-06
30,1.1107929e-06
31,1.214614e-06
32,1.4382447e-06
33,1.6793576e-06
34,1.9005167e-06
35,2.0724244e-06
36,2.194683e-06
37,2.1883613e-06
38,2.1669703e-06
39,1.9898189e-06
40,1.8118114e-06
41,1.633327e-06
42,1.5245553e-06
43,1.4759706e-06
44,1.4907939e-06
45,1.5874591e-06
46,1.9828706e-06
47,2.4896776e-06
48,3.0444241e-06
49,3.5493454e-06
50,4.018163e-06
51,4.3499726e-06
52,4.4707836e-06
53,4.433636e-06
54,4.161707e-06
55,3.7543366e-06
56,3.2195035e-06
57,2.76128e-06
58,2.4531732e-06
59,2.6368095e-06
60,3.2222765e-06
61,3.8401386e-06
62,4.6627797e-06
63,5.52051e-06
64,6.20235e-06
65,6.708372e-06
66,6.9929497e-06
67,7.096403e-06
68,6.9654125e-06
69,6.5970657e-06
70,5.727472e-06
71,5.040186e-06
72,4.8004817e-06
73,4.998695e-06
74,5.33394e-06
75,5.985163e-06
76,7.1791947e-06
77,8.395001e-06
78,9.793197e-06
79,1.1000036e-05
80,1.1924787e-05
81,1.2350298e-05
82,1.2445261e-05
83,1.1992435e-05
84,1.1074538e-05
85,9.403886e-06
86,8.474842e-06
87,8.260661e-06
88,8.472057e-06
89,9.019622e-06
90,1.0744089e-05
91,1.2871579e-05
92,1.5096788e-05
93,1.722771e-05
94,1.9059444e-05
95,2.0678282e-05
96,2.2486354e-05
97,2.4634657e-05
98,2.4886362e-05
99,2.3791876e-05
100,2.162437e-05
101,1.9212903e-05
102,1.6700797e-05
103,1.544187e-05
104,1.7642e-05
105,2.1070975e-05
106,2.5634658e-05
107,3.156425e-05
108,3.7377715e-05
109,4.1277675e-05
110,4.3509e-05
111,4.3814867e-05
112,4.2697226e-05
113,4.0551662e-05
114,3.697927e-05
115,3.330026e-05
116,3.081021e-05
117,3.0940715e-05
118,3.325152e-05
119,3.737717e-05
120,4.3699067e-05
121,5.121108e-05
122,5.7208137e-05
123,6.3001484e-05
124,6.8763635e-05
125,7.3299874e-05
126,7.727493e-05
127,7.711162e-05
128,7.403847e-05
129,7.1475006e-05
130,7.105463e-05
131,7.281438e-05
132,7.803779e-05
133,8.57573e-05
134,9.5552314e-05
135,0.00010620749
136,0.00011815375
137,0.00013203354
138,0.00014509718
139,0.00015705098
140,0.00017064411
141,0.00018244487
142,0.00019061942
143,0.00019998188
144,0.00020206909
145,0.0002033759
146,0.000211207
147,0.00022636761
148,0.00025241048
149,0.00028670696
150,0.00031791127
151,0.00035258636
152,0.00038603152
153,0.000407829
154,0.00042578526
155,0.00044474658
156,0.00048527837
157,0.0004796342
158,0.0004830462
159,0.0007661163
160,0.0010561438
161,0.0009576408
162,0.0016065814
163,0.0018204119
164,0.0021062691
165,0.003692863
166,0.0051094685
167,0.020033592
