step,mean_abs_attr
0,0.0037672736
1,0.0017211443
2,0.001395305
3,0.001152856
4,0.0009826667
5,0.0007989657
6,0.0006926556
7,0.00072946376
8,0.0007439756
9,0.000721252
10,0.00074676017
11,0.00065991026
12,0.00056998397
13,0.00046895555
14,0.0003818585
15,0.00036404427
16,0.00036484958
17,0.0003429562
18,0.0003172715
19,0.00027644058
20,0.00023543427
21,0.00020269968
22,0.00018388896
23,0.00016489842
24,0.00016261269
25,0.0001485339
26,0.0001197843
27,9.355476e-05
28,7.721808e-05
29,6.287107e-05
30,5.787223e-05
31,5.6012115e-05
32,5.0185492e-05
33,4.451893e-05
34,4.2215856e-05
35,3.6244517e-05
36,3.172521e-05
37,2.7203883e-05
38,2.4550234e-05
39,2.1922517e-05
40,1.868439e-05
41,1.5193211e-05
42,1.2836555e-05
43,1.1947716e-05
44,1.1221409e-05
45,1.0071039e-05
46,8.784702e-06
47,7.465049e-06
48,5.8180044e-06
49,4.7779213e-06
50,3.922595e-06
51,3.3350414e-06
52,3.0599465e-06
53,2.9390053e-06
54,2.467216e-06
55,2.0184248e-06
56,1.7071372e-06
57,1.6019603e-06
58,1.5333851e-06
59,1.378064e-06
60,1.1926339e-06
61,1.0278163e-06
62,8.5427365e-07
63,7.4253063e-07
64,6.702476e-07
65,6.557362e-07
66,6.0095925e-07
67,5.283652e-07
68,4.6706182e-07
69,3.822625e-07
70,3.1363726e-07
71,2.9728335e-07
72,2.9873704e-07
73,2.8551793e-07
74,2.6134495e-07
75,2.3382206e-07
76,1.9898457e-07
77,1.550818e-07
78,1.2934427e-07
79,1.4269268e-07
80,1.4019695e-07
81,1.17676834e-07
82,1.07277614e-07
83,9.4908856e-08
84,7.321931e-08
85,6.081362e-08
86,5.693243e-08
87,5.9524506e-08
88,5.5358555e-08
89,4.995706e-08
90,4.368068e-08
91,3.5814995e-08
92,2.7524738e-08
93,2.6351595e-08
94,2.794366e-08
95,2.7543127e-08
96,2.6223494e-08
97,2.3722862e-08
98,1.9240836e-08
99,1.3751546e-08
100,1.1531093e-08
101,1.3260111e-08
102,1.3170721e-08
103,1.2289876e-08
104,1.1089025e-08
105,9.118601e-09
106,7.0105215e-09
107,6.022204e-09
108,6.3592154e-09
109,6.5084222e-09
110,5.8606093e-09
111,5.3162337e-09
112,4.6974904e-09
113,3.6948684e-09
114,2.9722511e-09
115,3.0854566e-09
116,3.275509e-09
117,3.147584e-09
118,2.8859846e-09
119,2.5058815e-09
120,1.8737154e-09
121,1.4995992e-09
122,1.4818393e-09
123,1.5290456e-09
124,1.5104625e-09
125,1.4521875e-09
126,1.2772812e-09
127,1.0422958e-09
128,8.378905e-10
129,7.827192e-10
130,8.507796e-10
131,8.0426393e-10
132,7.231949e-10
133,6.5111233e-10
134,5.297559e-10
135,4.1243728e-10
136,3.574138e-10
137,3.9487444e-10
138,4.0099937e-10
139,3.732475e-10
140,3.3161857e-10
141,2.678717e-10
142,1.9712436e-10
143,1.7054e-10
144,1.8516068e-10
145,1.9431641e-10
146,1.87931e-10
147,1.6532184e-10
148,1.3706788e-10
149,1.0554489e-10
150,8.166521e-11
151,9.280578e-11
152,9.49381e-11
153,8.530642e-11
154,8.233174e-11
155,7.031255e-11
156,5.1377725e-11
157,4.1003312e-11
158,3.8287824e-11
159,4.246178e-11
160,4.0538708e-11
161,3.638518e-11
162,3.2368233e-11
163,2.5913133e-11
164,1.9127162e-11
165,1.8428472e-11
166,2.0247614e-11
167,2.050477e-11
168,1.9569856e-11
169,1.7343653e-11
170,1.3490725e-11
171,9.503306e-12
172,7.830453e-12
173,9.082976e-12
174,9.070159e-12
175,8.637915e-12
176,7.974963e-12
177,6.7074e-12
178,5.0443803e-12
179,4.1810357e-12
180,4.356581e-12
181,4.3312493e-12
182,3.857329e-12
183,3.5460807e-12
184,3.1534415e-12
185,2.5061394e-12
186,1.8878558e-12
187,1.874494e-12
188,2.0616937e-12
189,1.9734746e-12
190,1.7893918e-12
191,1.5675163e-12
192,1.2125479e-12
193,9.533483e-13
194,8.360718e-13
195,8.810276e-13
196,8.5305444e-13
197,8.133251e-13
198,7.3485434e-13
199,6.1187345e-13
200,4.7762553e-13
201,4.3471723e-13
202,4.645519e-13
203,4.3718197e-13
204,3.7698116e-13
205,3.3639606e-13
206,2.907156e-13
207,2.336993e-13
208,2.001057e-13
209,2.0819982e-13
210,1.987618e-13
211,1.6962716e-13
212,1.4607648e-13
213,1.2652076e-13
214,9.8919015e-14
215,8.752678e-14
216,9.187526e-14
217,8.837352e-14
218,7.750864e-14
219,6.6475566e-14
220,5.95832e-14
221,4.8839632e-14
222,4.0201915e-14
223,4.321968e-14
224,4.1697026e-14
225,3.5539795e-14
226,3.255945e-14
227,2.9206218e-14
228,2.3711361e-14
229,1.9514043e-14
230,1.9174658e-14
231,1.9489478e-14
232,1.6720168e-14
233,1.4150588e-14
234,1.291259e-14
235,1.085705e-14
236,8.775618e-15
237,8.520405e-15
238,9.052654e-15
239,8.2755695e-15
240,7.242072e-15
241,6.5081226e-15
242,5.295084e-15
243,4.107407e-15
244,3.549195e-15
245,3.9554368e-15
246,3.741101e-15
247,3.262004e-15
248,3.0152922e-15
249,2.5656624e-15
250,1.9645534e-15
251,1.6223544e-15
252,1.792978e-15
253,1.8169994e-15
254,1.569388e-15
255,1.4437145e-15
256,1.3047559e-15
257,1.0415786e-15
258,7.7257155e-16
259,7.6450007e-16
260,8.6255297e-16
261,8.323146e-16
262,7.6046756e-16
263,6.846673e-16
264,5.4007403e-16
265,3.955188e-16
266,3.432735e-16
267,3.8100183e-16
268,3.7035647e-16
269,3.5990054e-16
270,3.29291e-16
271,2.7716954e-16
272,2.0128973e-16
273,1.6862056e-16
274,1.9039698e-16
275,1.9247917e-16
276,1.6898879e-16
277,1.5427268e-16
278,1.3143116e-16
279,1.0064938e-16
280,7.9337626e-17
281,8.361077e-17
282,8.925781e-17
283,8.360177e-17
284,7.4786524e-17
285,6.3677945e-17
286,4.8384606e-17
287,3.821252e-17
288,3.7925996e-17
289,4.2293384e-17
290,4.0864794e-17
291,3.6307988e-17
292,3.241028e-17
293,2.5778717e-17
294,1.9521054e-17
295,1.9680081e-17
296,2.1344873e-17
297,1.9894172e-17
298,1.9054339e-17
299,1.7329996e-17
300,1.366286e-17
301,1.0411812e-17
302,8.762002e-18
303,9.711449e-18
304,9.3950595e-18
305,8.4952185e-18
306,7.807797e-18
307,6.5561e-18
308,4.737605e-18
309,4.221692e-18
310,4.610815e-18
311,4.741097e-18
312,4.550896e-18
313,4.092409e-18
314,3.2930898e-18
315,2.3571384e-18
316,1.783988e-18
317,2.0257213e-18
318,2.1000565e-18
319,1.9708796e-18
320,1.7985357e-18
321,1.5077015e-18
322,1.1464269e-18
323,9.571029e-19
324,1.0133842e-18
325,1.0917632e-18
326,1.0169035e-18
327,9.477443e-19
328,8.361978e-19
329,6.8634003e-19
330,5.106635e-19
331,4.8056257e-19
332,5.4416464e-19
333,5.5402893e-19
334,5.41791e-19
335,5.410804e-19
336,5.508818e-19
337,6.243766e-19
338,7.456819e-19
339,8.907164e-19
340,1.0292633e-18
341,1.2041814e-18
342,1.3280684e-18
343,1.4225275e-18
344,1.5406846e-18
345,1.6808221e-18
346,1.796604e-18
347,2.047944e-18
348,2.2173844e-18
349,2.39768e-18
350,2.443014e-18
351,2.6091506e-18
352,2.6230813e-18
353,2.881217e-18
354,3.0526478e-18
355,3.3108539e-18
356,3.5457035e-18
357,3.801298e-18
358,4.2787046e-18
359,4.7750978e-18
360,5.1599572e-18
361,5.838147e-18
362,6.2215968e-18
363,6.6139186e-18
364,7.376092e-18
365,8.302638e-18
366,9.307474e-18
367,9.889482e-18
368,1.0900063e-17
369,1.1357571e-17
370,1.2211502e-17
371,1.3474051e-17
372,1.4552936e-17
373,1.5470733e-17
374,1.5674666e-17
375,1.5845096e-17
376,1.542625e-17
377,1.7061988e-17
378,1.7780227e-17
379,1.8173466e-17
380,1.8446674e-17
381,1.8748985e-17
382,1.8778636e-17
383,1.8843247e-17
384,1.8043013e-17
385,1.8906732e-17
386,1.937465e-17
387,1.914091e-17
388,1.9432574e-17
389,2.1035411e-17
390,2.3318774e-17
391,2.446851e-17
392,2.6359422e-17
393,2.8343847e-17
394,3.361525e-17
395,4.1152308e-17
396,4.9849894e-17
397,6.0450015e-17
398,7.6653166e-17
399,9.63606e-17
400,1.2313526e-16
401,1.5773182e-16
402,2.0077292e-16
403,2.5278782e-16
404,3.2197183e-16
405,4.0568508e-16
406,5.0681285e-16
407,6.2554744e-16
408,7.7235625e-16
409,9.485131e-16
410,1.1414187e-15
411,1.3682805e-15
412,1.6094676e-15
413,1.8398458e-15
414,2.1071099e-15
415,2.3787703e-15
416,2.6600434e-15
417,2.9747283e-15
418,3.2646744e-15
419,3.5546775e-15
420,3.7630536e-15
421,3.987699e-15
422,4.0765968e-15
423,4.2308847e-15
424,4.4684838e-15
