step,mean_abs_attr
0,0.0026395838
1,0.0022021546
2,0.0016024582
3,0.00090634153
4,0.00064268336
5,0.0006488704
6,0.000630438
7,0.00055237865
8,0.00043997736
9,0.0003215103
10,0.00028699788
11,0.00032771088
12,0.000424916
13,0.00051132706
14,0.0005504129
15,0.0005408964
16,0.00048607876
17,0.00042115376
18,0.0003544519
19,0.00029836997
20,0.0002978878
21,0.0003256204
22,0.00035352714
23,0.0003711358
24,0.00035805334
25,0.00033682672
26,0.0003367165
27,0.00034807355
28,0.00035845969
29,0.00036062644
30,0.00040794048
31,0.0005819431
32,0.0007057799
33,0.00067188585
34,0.0005607317
35,0.0005664501
36,0.0006338005
37,0.00074739824
38,0.00060093653
39,0.00090190175
40,0.0014376298
41,0.0014977027
42,0.0016185557
43,0.0017795911
44,0.0020113816
45,0.003527544
46,0.005944342
47,0.022492642
