attr,value
Usage_kWh,0.1792245470934271
Lagging_Current_Power_Factor,0.050270590114657634
CO2(tCO2),0.04200725238423666
Leading_Current_Reactive_Power_kVarh,0.01930138606438201
Leading_Current_Power_Factor,0.017922997742123362
Lagging_Current_Reactive.Power_kVarh,0.016022443673460562
WeekStatus,0.015311115156313742
Day_of_week,0.013638731760834372
NSM,0.005296755777770832
Load_Type,0.004893533802032466
