attr,value
Usage_kWh,0.053071382781778906
Day_of_week,0.03919069790146222
NSM,0.03387295604608954
Leading_Current_Reactive_Power_kVarh,0.03217342693277379
Leading_Current_Power_Factor,0.030118570005400525
Lagging_Current_Reactive.Power_kVarh,0.028900770233591264
Lagging_Current_Power_Factor,0.021449299082909712
WeekStatus,0.01566835317285597
Load_Type,0.013547383249219922
CO2(tCO2),0.009593058008804087
