step,mean_abs_attr
0,0.00041454347
1,0.0004043128
2,0.00041476163
3,0.00040425203
4,0.00038565331
5,0.00039725914
6,0.00040388881
7,0.00042393262
8,0.00044352663
9,0.0004432747
10,0.00044634752
11,0.0005092352
12,0.0005580498
13,0.00055900594
14,0.00057576795
15,0.00061428396
16,0.0006213136
17,0.0005922653
18,0.0005459704
19,0.00052868703
20,0.0006460707
21,0.0007625973
22,0.00080321374
23,0.00076968886
24,0.0006844433
25,0.00067773147
26,0.00070151454
27,0.0007846745
28,0.0008419863
29,0.000859381
30,0.00086408044
31,0.0009015289
32,0.000927457
33,0.0010500764
34,0.0011064794
35,0.0009928846
36,0.0009768999
37,0.0012062498
38,0.0014231212
39,0.0013206807
40,0.0012561184
41,0.000989417
42,0.0010399224
43,0.0011021453
44,0.0010729072
45,0.0012073184
46,0.0036620866
47,0.014609838
