step,mean_abs_attr
0,0.000119286204
1,0.00014074834
2,0.00016158535
3,0.00017383906
4,0.00016850306
5,0.00015965484
6,0.00013564766
7,0.000113274706
8,0.00010624
9,0.00010075319
10,0.00010565084
11,0.000115837356
12,0.00012995055
13,0.0001553944
14,0.0001820229
15,0.00021337028
16,0.00023660297
17,0.0002552546
18,0.00027311174
19,0.0002848761
20,0.0002887009
21,0.00028406974
22,0.00026679537
23,0.00024800206
24,0.00024144712
25,0.0002751354
26,0.00032936462
27,0.00037940143
28,0.0004124267
29,0.0004324438
30,0.00045050672
31,0.00046789955
32,0.00049822347
33,0.0005249204
34,0.00054959557
35,0.00057311007
36,0.00058554055
37,0.0006154618
38,0.00063715904
39,0.0007057915
40,0.00080489693
41,0.0008843032
42,0.00088810024
43,0.000871545
44,0.0009221035
45,0.0010435604
46,0.0012019953
47,0.0012857013
48,0.001255165
49,0.0010927642
50,0.0011666638
51,0.0011125067
52,0.0011622247
53,0.0013347542
54,0.0013240309
55,0.0010760359
56,0.00092683954
57,0.0009099453
58,0.00090220047
59,0.0010565411
60,0.0011291797
61,0.0014080651
62,0.0034010236
63,0.012121561
