attr,value
Day_of_week,0.13199129709601407
Usage_kWh,0.11448935574272444
hour_cos,0.09490599582162171
Leading_Current_Power_Factor,0.08862199128998652
hour_sin,0.07366389826618971
Lagging_Current_Power_Factor,0.07065842774348959
WeekStatus,0.05414817782036135
Load_Type,0.047953331122547384
Lagging_Current_Reactive.Power_kVarh,0.03840118267304371
