attr,value
Usage_kWh,0.03347915387960666
Load_Type,0.03143692449641107
Day_of_week,0.026787630654808506
Lagging_Current_Reactive.Power_kVarh,0.025014732978112814
hour_cos,0.02146776707239608
Leading_Current_Power_Factor,0.01930996825641325
Lagging_Current_Power_Factor,0.01563322605570113
hour_sin,0.014512759727776128
WeekStatus,0.012522408327552605
