lag,mean_abs_attr
0,0.001791041
1,0.0012922881
2,0.0009998381
3,0.0007005472
4,0.0005996094
5,0.00056436507
6,0.00060330745
7,0.0006389925
8,0.00062310096
9,0.0006360634
10,0.00055686187
11,0.0005418811
12,0.00054245844
13,0.0005604735
14,0.0005219023
15,0.00056308333
16,0.00064689823
17,0.0008180483
18,0.0009518318
19,0.0012322945
20,0.001580691
21,0.0015197705
22,0.004067003
23,0.014577089
