attr,val
Usage_kWh,17816584080428.047
WeekStatus,17816584080427.96
Day_of_week,0.1047828899051868
Leading_Current_Reactive_Power_kVarh,0.07686173138947663
Load_Type,0.07028314084857953
Leading_Current_Power_Factor,0.06794285895087536
NSM,0.039975042333367204
Lagging_Current_Power_Factor,0.02196331839384009
Lagging_Current_Reactive.Power_kVarh,0.01719939887382371
CO2(tCO2),0.005708241748313101
