attr,val
Usage_kWh,0.15403244105882946
CO2(tCO2),0.020093613520192122
Lagging_Current_Power_Factor,0.016329961659199504
Leading_Current_Reactive_Power_kVarh,0.015934778766212306
WeekStatus,0.015676971399722878
Day_of_week,0.015439680399721366
NSM,0.014801172290178955
Lagging_Current_Reactive.Power_kVarh,0.012518121777214019
Leading_Current_Power_Factor,0.010911054604240866
Load_Type,0.0
