attr,val
Usage_kWh,0.09885990383831798
Leading_Current_Reactive_Power_kVarh,0.04456577168742309
WeekStatus,0.040759207014905534
Lagging_Current_Reactive.Power_kVarh,0.03443506915191653
NSM,0.030573071675661888
Leading_Current_Power_Factor,0.029955257006913497
Lagging_Current_Power_Factor,0.018895116834774465
CO2(tCO2),0.005437723192862401
Day_of_week,0.005357574396119422
Load_Type,0.0037556703335539002
