attr,val
Usage_kWh,0.07410224030365546
Leading_Current_Power_Factor,0.06796348676411877
Lagging_Current_Power_Factor,0.05560039023544104
NSM,0.026341697123268278
Day_of_week,0.02079432392158209
Load_Type,0.020114477207263316
CO2(tCO2),0.01902837212483087
Leading_Current_Reactive_Power_kVarh,0.018794423403460825
WeekStatus,0.01790172742307188
Lagging_Current_Reactive.Power_kVarh,0.015399330602184102
