attr,value
Day_of_week,0.7552838570299337
hour_sin,0.7386259570391879
Lagging_Current_Reactive.Power_kVarh,0.7308948115396636
Lagging_Current_Power_Factor,0.7208392091543934
Load_Type,0.7199438782449185
WeekStatus,0.7141476767301662
Usage_kWh,0.7050573806988927
Leading_Current_Power_Factor,0.7041715943619135
hour_cos,0.6788611787030474
