attr,value
Lagging_Current_Power_Factor,0.10652390533147574
hour_cos,0.08967687425100149
Usage_kWh,0.0869956060318306
Load_Type,0.07268836843908306
Lagging_Current_Reactive.Power_kVarh,0.054621016660291316
hour_sin,0.047657673779254055
Day_of_week,0.04590707703803974
Leading_Current_Power_Factor,0.040756681389515395
WeekStatus,0.0340442970413714
