attr,value
Usage_kWh,0.08201261287361192
Load_Type,0.03663967922692003
hour_cos,0.03421942084937201
hour_sin,0.03202297956761984
Leading_Current_Power_Factor,0.02187088084695149
Lagging_Current_Power_Factor,0.016361391291727027
Day_of_week,0.01472220351506738
Lagging_Current_Reactive.Power_kVarh,0.013457769864695683
WeekStatus,0.010414660978557847
