attr,value
Usage_kWh,0.055440199265216455
WeekStatus,0.040203026130864
NSM,0.035196476079238814
Lagging_Current_Power_Factor,0.032910711869925474
Load_Type,0.032438544892082304
Day_of_week,0.017852629423410503
Leading_Current_Reactive_Power_kVarh,0.01665320819900317
Leading_Current_Power_Factor,0.011723966530560858
Lagging_Current_Reactive.Power_kVarh,0.011658990527664077
CO2(tCO2),0.01026455354197189
