attr,value
Usage_kWh,0.050390240739075054
Lagging_Current_Reactive.Power_kVarh,0.02511036781586275
Load_Type,0.02198835103003052
Lagging_Current_Power_Factor,0.021658222138313386
WeekStatus,0.020678932088247746
NSM,0.01859469964102154
Leading_Current_Power_Factor,0.018036386234281675
Leading_Current_Reactive_Power_kVarh,0.010349381137886417
Day_of_week,0.009014876891397013
CO2(tCO2),0.007998480227750498
