lag,mean_abs_attr
0,0.00090853183
1,0.0008939801
2,0.0009680924
3,0.0010903348
4,0.0011205509
5,0.0010530911
6,0.0011377061
7,0.0011660783
8,0.0010295893
9,0.0008852317
10,0.00079516927
11,0.0007227523
12,0.0006602252
13,0.00071504293
14,0.0006573198
15,0.00065627863
16,0.0006387553
17,0.0007357362
18,0.00082448963
19,0.0011419967
20,0.0012491893
21,0.0017007843
22,0.003228552
23,0.014351222
