step,mean_abs_attr
0,4.2644706e-09
1,7.662989e-09
2,1.27226185e-08
3,1.5397188e-08
4,1.5501584e-08
5,1.3210835e-08
6,8.442344e-09
7,4.9473514e-09
8,6.647005e-09
9,1.0639735e-08
10,1.3258472e-08
11,1.4196959e-08
12,1.3798396e-08
13,1.2525007e-08
14,9.260567e-09
15,5.1950795e-09
16,8.360309e-09
17,1.561789e-08
18,2.0811637e-08
19,2.225807e-08
20,2.0404368e-08
21,1.4575507e-08
22,8.359864e-09
23,8.57078e-09
24,1.521355e-08
25,2.0845313e-08
26,2.3465761e-08
27,2.3187926e-08
28,2.0631564e-08
29,1.4944622e-08
30,7.3150543e-09
31,9.8120525e-09
32,2.0341897e-08
33,2.82725e-08
34,3.1123992e-08
35,2.8914718e-08
36,2.1455596e-08
37,1.2055564e-08
38,8.990618e-09
39,1.7592779e-08
40,2.6064816e-08
41,3.035642e-08
42,3.0291403e-08
43,2.6582034e-08
44,1.9157948e-08
45,9.372065e-09
46,1.0928318e-08
47,2.2940545e-08
48,3.193688e-08
49,3.499244e-08
50,3.2308733e-08
51,2.4123787e-08
52,1.394597e-08
53,9.935757e-09
54,1.906863e-08
55,2.8523766e-08
56,3.344733e-08
57,3.333714e-08
58,2.9318253e-08
59,2.1255257e-08
60,1.0935597e-08
61,1.3708101e-08
62,2.7876501e-08
63,3.9033647e-08
64,4.3412857e-08
65,3.9978378e-08
66,3.012551e-08
67,1.7265938e-08
68,1.3101683e-08
69,2.6794302e-08
70,3.9428173e-08
71,4.479478e-08
72,4.339902e-08
73,3.8452793e-08
74,2.7661756e-08
75,1.646539e-08
76,2.8273515e-08
77,4.6212943e-08
78,5.5891338e-08
79,5.629978e-08
80,5.0446715e-08
81,3.6690043e-08
82,2.3970028e-08
83,3.06327e-08
84,4.700711e-08
85,5.5476118e-08
86,5.4401347e-08
87,4.9079016e-08
88,4.005276e-08
89,2.7504857e-08
90,2.3297737e-08
91,4.0532342e-08
92,5.266754e-08
93,5.5900387e-08
94,5.0987985e-08
95,4.029606e-08
96,2.4502953e-08
97,2.4091031e-08
98,4.1644675e-08
99,5.543355e-08
100,6.0319636e-08
101,5.6765828e-08
102,4.8024067e-08
103,3.2455624e-08
104,2.3883382e-08
105,4.43773e-08
106,6.796389e-08
107,8.047597e-08
108,8.04571e-08
109,7.115708e-08
110,4.907447e-08
111,2.9096332e-08
112,5.3161177e-08
113,8.53569e-08
114,1.0409756e-07
115,1.0585777e-07
116,9.609992e-08
117,7.202292e-08
118,3.9219493e-08
119,3.78582e-08
120,7.595892e-08
