step,mean_abs_attr
0,1.4736315e-05
1,1.6951257e-05
2,1.72002e-05
3,1.7355138e-05
4,1.725375e-05
5,1.57648e-05
6,1.50643045e-05
7,1.3935797e-05
8,1.3440824e-05
9,1.3654482e-05
10,1.4091961e-05
11,1.4189456e-05
12,1.5537367e-05
13,1.6907179e-05
14,1.826245e-05
15,1.9754663e-05
16,2.252624e-05
17,2.5199432e-05
18,2.7106202e-05
19,2.908271e-05
20,3.096548e-05
21,3.5655998e-05
22,4.0279945e-05
23,4.565203e-05
24,5.6009805e-05
25,6.532307e-05
26,7.333773e-05
27,8.029028e-05
28,8.603828e-05
29,9.5318595e-05
30,0.000106530824
31,0.000120369994
32,0.00013644618
33,0.00015458181
34,0.00017551836
35,0.00019149855
36,0.00019768735
37,0.0001984473
38,0.00019312181
39,0.0001869291
40,0.00018061177
41,0.00018912363
42,0.00021536827
43,0.00024534468
44,0.00028849122
45,0.0003286189
46,0.00035519403
47,0.00035659337
48,0.00034373425
49,0.00032337138
50,0.00033545928
51,0.00036729532
52,0.0004054945
53,0.00044270683
54,0.0004910993
55,0.0005215503
56,0.000536903
57,0.0005416863
58,0.0005287084
59,0.0004962884
60,0.00044053973
61,0.00039290264
62,0.00039866543
63,0.0004778922
64,0.0005877329
65,0.0007067089
66,0.0007835462
67,0.00078927644
68,0.00071998674
69,0.00063280907
70,0.0006204823
71,0.000698661
72,0.000794644
73,0.0008850897
74,0.0009974224
75,0.0010691533
76,0.0010932246
77,0.0010847754
78,0.0010042922
79,0.0009330896
80,0.0008755806
81,0.0009256814
82,0.0011733149
83,0.0015761817
84,0.0018063007
85,0.0017299434
86,0.0014206916
87,0.0012052982
88,0.0011678846
89,0.0012714475
90,0.0015106183
91,0.0017023186
92,0.0018833181
93,0.0022716676
94,0.0062761
95,0.016196745
