attr,value
Lagging_Current_Power_Factor,0.8415080636379612
Day_of_week,0.7829835686346115
Leading_Current_Power_Factor,0.7686223252176174
Load_Type,0.7670155461674077
Usage_kWh,0.7634731782398246
WeekStatus,0.7625487466137526
hour_sin,0.7591805810995659
Lagging_Current_Reactive.Power_kVarh,0.7428878914444516
hour_cos,0.7350508103364718
