attr,value
Usage_kWh,0.29014108036444786
WeekStatus,0.26353054825303934
hour_cos,0.2568243532354423
Lagging_Current_Reactive.Power_kVarh,0.2525870398015977
Leading_Current_Power_Factor,0.23864812112175474
Day_of_week,0.2359692571947641
hour_sin,0.23588572063993998
Load_Type,0.23442311785031628
Lagging_Current_Power_Factor,0.214307644229269
